t_hour,day,hour,temp_C,rh_pct,soil_pct,co2_ppm
3721,156,1,27.64,68.44,45.18,670.8
3722,156,2,28.95,66.18,44.67,676.6
3723,156,3,30.05,62.98,45.88,651.2
3724,156,4,30.39,66.5,44.78,635.7
3725,156,5,31.31,64.57,,649.0
3726,156,6,31.28,64.51,41.89,619.2
3727,156,7,31.21,73.01,40.77,582.6
3728,156,8,30.69,73.53,40.7,630.3
3729,156,9,29.94,77.31,39.48,639.1
3730,156,10,,81.93,40.89,674.1
3731,156,11,27.83,87.14,44.37,670.3
3732,156,12,28.07,91.11,47.41,702.3
3733,156,13,26.45,94.78,51.56,697.1
3734,156,14,25.24,97.95,55.62,724.3
3735,156,15,23.96,98.63,51.69,729.9
3736,156,16,22.94,100.0,49.75,726.9
3737,156,17,23.25,100.0,46.6,734.5
3738,156,18,22.58,100.0,48.43,685.1
3739,156,19,22.38,100.0,47.18,664.0
3740,156,20,21.96,100.0,46.18,686.1
3741,156,21,22.36,100.0,45.56,685.2
3742,156,22,22.52,99.07,45.94,640.2
3743,156,23,24.12,97.53,42.34,634.8
3744,157,0,26.75,97.09,39.39,588.1
3745,157,1,27.48,89.48,39.15,583.8
3746,157,2,27.55,83.44,41.3,556.6
3747,157,3,28.95,86.21,40.84,528.1
3748,157,4,29.23,82.75,39.0,511.8
3749,157,5,,85.49,34.81,568.5
3750,157,6,30.29,83.87,37.46,539.8
3751,157,7,29.81,83.52,36.74,547.7
3752,157,8,29.37,82.62,35.55,576.8
3753,157,9,29.17,86.64,33.62,566.8
3754,157,10,28.2,92.44,32.7,551.3
3755,157,11,26.98,91.26,33.04,570.7
3756,157,12,25.9,92.97,34.97,627.7
3757,157,13,24.29,98.75,34.87,653.3
3758,157,14,23.7,100.0,37.61,680.4
3759,157,15,22.08,100.0,39.18,732.3
3760,157,16,21.48,100.0,45.41,731.5
3761,157,17,21.72,100.0,43.01,744.5
3762,157,18,21.86,100.0,44.35,713.9
3763,157,19,22.37,100.0,45.33,726.1
3764,157,20,22.74,100.0,43.53,725.8
3765,157,21,23.96,96.35,43.89,730.8
3766,157,22,25.15,93.69,45.31,678.0
3767,157,23,26.15,90.19,45.03,649.1
3768,158,0,27.47,83.43,47.19,590.9
3769,158,1,28.64,77.77,41.9,562.7
3770,158,2,29.11,71.55,39.79,579.4
3771,158,3,29.1,70.71,42.56,548.2
3772,158,4,29.95,63.07,44.05,497.7
3773,158,5,30.58,59.81,44.82,476.2
3774,158,6,31.17,55.21,,440.8
3775,158,7,30.39,58.97,43.16,426.1
3776,158,8,29.49,56.66,45.3,471.3
3777,158,9,29.14,61.21,48.04,465.8
3778,158,10,28.27,71.05,47.32,513.7
3779,158,11,26.37,80.7,53.47,555.1
3780,158,12,25.72,79.46,54.31,582.8
3781,158,13,23.87,85.15,,630.0
3782,158,14,22.72,86.5,52.05,643.6
3783,158,15,22.89,87.01,51.31,699.9
3784,158,16,23.28,90.34,54.3,707.2
3785,158,17,22.19,96.71,55.59,717.0
3786,158,18,21.95,99.63,,716.4
3787,158,19,22.18,97.3,56.96,738.1
3788,158,20,23.53,98.46,58.02,744.5
3789,158,21,23.79,89.58,55.16,661.8
3790,158,22,24.32,85.23,53.69,654.9
3791,158,23,26.07,80.31,53.48,591.2
3792,159,0,26.77,77.99,51.37,565.8
3793,159,1,28.08,74.65,49.43,545.3
3794,159,2,28.17,71.69,48.39,519.3
3795,159,3,28.95,69.07,45.3,518.3
3796,159,4,28.81,67.71,40.29,525.0
3797,159,5,28.88,68.68,40.91,497.6
3798,159,6,29.71,69.16,37.23,479.5
3799,159,7,29.68,69.25,36.17,491.1
3800,159,8,29.24,72.44,33.94,471.7
3801,159,9,28.35,77.59,32.46,490.9
3802,159,10,27.58,78.99,35.53,561.4
3803,159,11,26.93,82.6,37.23,557.9
3804,159,12,26.49,90.15,38.85,590.5
3805,159,13,24.12,90.46,38.29,616.5
3806,159,14,22.99,99.66,39.15,706.2
3807,159,15,22.52,98.26,41.95,719.1
3808,159,16,22.05,99.65,43.51,729.5
3809,159,17,22.03,98.47,46.49,720.4
3810,159,18,22.13,100.0,49.23,732.5
3811,159,19,22.17,100.0,49.01,741.8
3812,159,20,22.38,100.0,45.34,712.3
3813,159,21,23.01,97.14,43.95,725.3
3814,159,22,24.53,94.52,43.76,709.7
3815,159,23,25.11,90.07,42.02,703.2
3816,160,0,26.17,86.04,39.73,661.7
3817,160,1,27.35,71.85,39.81,636.0
3818,160,2,29.12,69.92,44.58,600.3
3819,160,3,29.66,,43.08,611.5
3820,160,4,30.69,70.06,42.8,589.5
3821,160,5,31.55,73.14,40.12,572.4
3822,160,6,31.41,72.16,,552.3
3823,160,7,30.97,75.28,45.18,541.3
3824,160,8,30.28,73.32,47.25,559.4
3825,160,9,29.44,78.27,50.51,598.2
3826,160,10,29.01,79.62,50.12,602.2
3827,160,11,28.05,79.86,50.24,633.7
3828,160,12,27.02,83.76,54.54,668.4
3829,160,13,25.31,92.43,56.36,706.9
3830,160,14,,96.6,52.33,690.6
3831,160,15,24.24,100.0,54.01,696.5
3832,160,16,23.4,100.0,53.34,688.5
3833,160,17,22.53,100.0,55.53,712.4
3834,160,18,23.12,100.0,56.3,703.3
3835,160,19,23.27,100.0,52.43,698.2
3836,160,20,23.83,,52.7,667.8
3837,160,21,24.23,100.0,,652.9
3838,160,22,24.78,100.0,52.46,613.6
3839,160,23,25.6,94.69,52.58,619.4
3840,161,0,25.91,93.2,54.37,611.0
3841,161,1,27.02,93.99,53.72,590.9
3842,161,2,28.23,87.54,52.31,560.0
3843,161,3,,78.18,53.34,490.1
3844,161,4,30.57,77.3,56.56,472.3
3845,161,5,29.68,74.64,56.99,453.7
3846,161,6,29.9,73.71,56.17,469.3
3847,161,7,31.25,75.91,56.15,499.4
3848,161,8,31.1,75.86,56.05,526.1
3849,161,9,29.83,77.44,55.77,581.2
3850,161,10,29.2,80.35,60.07,590.9
3851,161,11,27.72,88.51,58.32,605.9
3852,161,12,25.97,92.07,60.73,666.3
3853,161,13,24.86,91.87,60.44,700.6
3854,161,14,24.06,92.02,57.5,721.9
3855,161,15,22.39,96.08,57.4,792.6
3856,161,16,21.43,95.49,56.48,818.9
3857,161,17,21.36,93.08,57.74,817.9
3858,161,18,21.27,96.75,57.67,798.5
3859,161,19,21.85,99.16,55.12,824.8
3860,161,20,21.8,97.07,57.54,810.6
3861,161,21,23.04,96.16,58.68,785.2
3862,161,22,23.4,94.03,60.44,771.2
3863,161,23,25.41,92.52,59.1,756.5
3864,162,0,25.6,90.5,57.19,729.4
3865,162,1,,78.62,56.85,710.0
3866,162,2,27.69,,53.94,680.2
3867,162,3,29.51,74.28,52.78,657.2
3868,162,4,30.27,71.16,51.23,607.5
3869,162,5,30.89,70.36,47.44,633.1
3870,162,6,30.93,72.6,47.43,584.8
3871,162,7,30.19,73.52,46.55,589.9
3872,162,8,29.58,79.66,46.42,561.6
3873,162,9,28.42,84.99,47.8,577.4
3874,162,10,27.13,86.95,51.11,587.6
3875,162,11,26.64,89.32,50.06,621.8
3876,162,12,25.22,84.15,50.32,662.5
3877,162,13,24.6,87.63,49.79,669.3
3878,162,14,23.16,87.82,49.22,700.8
3879,162,15,22.75,92.63,49.14,763.3
3880,162,16,22.05,96.31,49.75,746.8
3881,162,17,22.55,100.0,51.69,740.0
3882,162,18,22.59,100.0,52.68,771.0
3883,162,19,23.33,100.0,50.56,770.2
3884,162,20,23.21,,53.07,762.8
3885,162,21,23.84,100.0,54.36,769.4
3886,162,22,24.14,99.38,51.57,721.0
3887,162,23,24.97,93.72,53.09,678.9
3888,163,0,25.97,88.61,52.5,633.6
3889,163,1,26.75,86.54,50.89,597.7
3890,163,2,27.26,79.9,50.44,606.9
3891,163,3,27.63,76.08,49.31,538.4
3892,163,4,27.43,73.47,49.54,494.9
3893,163,5,,70.92,49.2,457.9
3894,163,6,,73.25,48.07,501.7
3895,163,7,28.18,75.76,43.94,
3896,163,8,27.53,80.59,45.6,507.0
3897,163,9,28.27,81.4,45.56,
3898,163,10,27.33,87.73,48.09,523.5
3899,163,11,26.76,86.48,,585.5
3900,163,12,26.2,86.01,50.21,629.3
3901,163,13,25.55,86.58,53.25,662.1
3902,163,14,23.8,90.95,54.38,656.1
3903,163,15,22.99,98.29,55.28,682.2
3904,163,16,21.68,98.99,55.37,714.2
3905,163,17,22.77,99.38,58.92,708.7
3906,163,18,21.8,99.69,,739.1
3907,163,19,21.55,100.0,55.98,763.1
3908,163,20,,98.65,52.86,739.6
3909,163,21,21.8,95.02,53.71,742.1
3910,163,22,23.67,88.37,51.59,714.7
3911,163,23,26.01,83.96,49.69,715.0
3912,164,0,,84.63,47.72,731.0
3913,164,1,27.02,81.48,47.0,661.7
3914,164,2,26.96,76.02,43.69,646.8
3915,164,3,27.97,77.21,38.77,647.3
3916,164,4,28.71,73.15,39.84,592.8
3917,164,5,29.02,76.18,35.84,560.6
3918,164,6,29.53,79.61,38.39,539.1
3919,164,7,29.77,79.54,42.36,539.7
3920,164,8,29.64,75.86,42.76,543.1
3921,164,9,28.9,85.04,46.32,558.8
3922,164,10,27.6,88.43,47.13,606.7
3923,164,11,27.13,90.15,51.32,586.8
3924,164,12,26.17,96.21,51.15,
3925,164,13,25.63,100.0,47.28,655.9
3926,164,14,25.02,100.0,48.39,703.5
3927,164,15,23.36,100.0,52.93,703.9
3928,164,16,22.05,100.0,54.56,742.7
3929,164,17,21.46,100.0,53.75,790.5
3930,164,18,21.01,100.0,54.48,790.7
3931,164,19,21.81,100.0,56.17,759.3
3932,164,20,22.53,100.0,55.29,771.2
3933,164,21,23.8,100.0,59.64,793.5
3934,164,22,24.78,98.31,57.02,738.7
3935,164,23,25.78,91.73,57.47,707.3
3936,165,0,27.33,90.22,57.23,700.5
3937,165,1,28.42,90.52,53.98,665.6
3938,165,2,29.22,84.44,51.57,586.9
3939,165,3,30.62,82.49,52.33,574.4
3940,165,4,31.04,80.76,51.37,530.3
3941,165,5,31.05,78.55,51.06,489.7
3942,165,6,30.6,72.82,47.06,449.9
3943,165,7,30.78,69.4,48.3,496.5
3944,165,8,30.89,68.99,48.94,494.0
3945,165,9,30.02,65.63,49.1,530.0
3946,165,10,29.68,74.31,50.34,575.3
3947,165,11,27.47,79.7,50.14,611.2
3948,165,12,26.39,83.96,49.75,651.5
3949,165,13,25.33,81.68,50.21,692.5
3950,165,14,24.0,80.97,50.2,723.8
3951,165,15,24.44,85.73,55.44,
3952,165,16,23.58,95.48,57.51,727.6
3953,165,17,22.84,95.45,55.43,741.5
3954,165,18,,99.29,59.34,746.6
3955,165,19,21.72,97.68,57.67,757.3
3956,165,20,21.89,96.82,56.8,774.6
3957,165,21,23.21,98.46,57.48,761.5
3958,165,22,23.79,94.21,52.1,712.8
3959,165,23,24.44,88.55,50.49,629.3
3960,166,0,26.3,89.19,48.21,587.2
3961,166,1,28.01,85.17,47.6,532.3
3962,166,2,29.1,84.56,47.35,498.5
3963,166,3,29.54,78.76,46.26,493.7
3964,166,4,29.98,80.28,45.3,487.8
3965,166,5,29.93,78.81,46.98,531.3
3966,166,6,29.62,78.8,47.19,539.9
3967,166,7,29.09,78.84,47.11,590.5
3968,166,8,28.6,78.01,47.52,612.1
3969,166,9,27.68,79.85,51.54,
3970,166,10,26.35,81.14,52.09,652.1
3971,166,11,25.88,87.37,51.42,645.0
3972,166,12,25.25,90.05,48.19,661.0
3973,166,13,25.27,88.99,46.34,690.2
3974,166,14,23.96,87.71,46.63,702.1
3975,166,15,23.34,86.35,47.57,703.1
3976,166,16,22.88,91.84,47.41,737.3
3977,166,17,22.33,90.75,48.9,726.6
3978,166,18,,93.34,48.17,698.2
3979,166,19,23.03,94.15,46.56,676.7
3980,166,20,23.47,93.21,47.89,672.1
3981,166,21,23.83,92.82,50.32,640.4
3982,166,22,24.4,90.62,47.29,623.8
3983,166,23,24.64,79.19,47.04,622.6
3984,167,0,25.38,75.59,42.35,614.4
3985,167,1,26.27,74.19,38.88,571.9
3986,167,2,26.87,76.4,37.5,517.1
3987,167,3,28.18,78.55,39.73,488.5
3988,167,4,29.59,71.64,38.02,496.9
3989,167,5,29.55,69.19,36.57,514.2
3990,167,6,29.93,,37.2,521.5
3991,167,7,29.32,69.99,38.01,556.4
3992,167,8,28.92,74.62,37.38,607.8
3993,167,9,28.08,77.77,42.62,605.0
3994,167,10,27.73,80.99,43.09,660.5
3995,167,11,26.52,88.34,44.48,671.8
3996,167,12,26.12,95.0,44.87,719.8
3997,167,13,24.97,100.0,47.0,757.5
3998,167,14,23.71,100.0,50.53,724.8
3999,167,15,22.34,100.0,54.53,722.6
4000,167,16,22.02,100.0,53.16,712.3
4001,167,17,22.2,100.0,,685.2
4002,167,18,22.21,100.0,56.23,722.6
4003,167,19,23.45,100.0,57.49,776.5
4004,167,20,24.32,100.0,56.22,755.6
4005,167,21,24.47,100.0,54.6,756.7
4006,167,22,24.9,100.0,55.12,764.8
4007,167,23,25.94,96.62,55.41,731.9
4008,168,0,26.38,92.78,,691.5
4009,168,1,,89.34,55.06,647.1
4010,168,2,28.92,83.07,52.92,626.3
4011,168,3,29.71,84.84,46.31,616.8
4012,168,4,30.53,82.36,42.18,600.4
4013,168,5,31.59,81.09,41.05,589.7
4014,168,6,31.48,84.46,38.85,574.8
4015,168,7,31.0,81.75,40.95,531.1
4016,168,8,31.14,81.5,38.86,564.7
4017,168,9,30.66,78.83,38.87,547.6
4018,168,10,29.31,80.73,39.21,589.2
4019,168,11,28.09,79.33,43.07,635.8
4020,168,12,26.95,85.49,43.07,634.4
4021,168,13,25.91,90.4,45.3,651.1
4022,168,14,24.08,92.81,46.81,736.1
4023,168,15,22.46,95.38,49.55,753.6
4024,168,16,21.53,99.87,,737.8
4025,168,17,20.85,97.52,51.86,770.6
4026,168,18,20.64,98.66,48.37,753.0
4027,168,19,21.36,100.0,47.9,701.8
4028,168,20,21.83,93.01,47.61,710.7
4029,168,21,22.7,93.04,47.68,673.5
4030,168,22,23.0,84.96,45.44,664.1
4031,168,23,23.93,81.63,46.96,619.9
4032,169,0,25.45,74.86,45.89,613.9
4033,169,1,26.89,76.21,42.96,590.9
4034,169,2,27.51,69.42,41.21,499.5
4035,169,3,28.5,62.04,44.44,495.8
4036,169,4,30.29,61.24,44.92,477.9
4037,169,5,30.5,59.48,46.29,509.5
4038,169,6,30.14,55.46,43.56,516.9
4039,169,7,29.87,58.96,42.07,539.8
4040,169,8,29.5,55.53,41.01,531.0
4041,169,9,28.76,56.44,42.06,530.4
4042,169,10,27.91,59.62,42.53,557.6
4043,169,11,26.22,67.43,42.55,580.1
4044,169,12,24.84,76.47,42.97,648.1
4045,169,13,23.93,84.31,42.59,673.3
4046,169,14,23.07,87.62,43.51,670.4
4047,169,15,22.11,83.64,46.87,678.1
4048,169,16,21.57,88.23,44.53,727.3
4049,169,17,21.36,94.89,45.97,736.6
4050,169,18,21.79,99.24,49.1,737.1
4051,169,19,21.89,99.77,48.53,761.8
4052,169,20,22.5,94.23,47.04,725.0
4053,169,21,22.84,90.28,48.32,651.7
4054,169,22,23.98,93.15,45.4,615.3
4055,169,23,25.1,84.74,44.47,603.9
4056,170,0,26.5,77.44,41.42,575.4
4057,170,1,27.75,76.81,36.91,513.7
4058,170,2,28.82,71.92,36.25,523.1
4059,170,3,29.39,65.44,33.47,509.5
4060,170,4,29.99,68.2,33.57,505.6
4061,170,5,30.77,68.03,36.08,507.2
4062,170,6,30.35,66.14,40.04,471.6
4063,170,7,29.78,63.14,40.34,489.0
4064,170,8,29.44,71.12,42.72,527.3
4065,170,9,28.96,72.99,43.9,574.6
4066,170,10,27.64,79.89,43.65,612.9
4067,170,11,26.66,85.33,40.56,648.0
4068,170,12,25.59,86.56,45.03,628.0
4069,170,13,23.47,88.13,43.81,658.7
4070,170,14,22.64,95.58,47.6,663.8
4071,170,15,21.94,100.0,49.27,724.2
4072,170,16,21.41,97.45,47.64,
4073,170,17,21.88,100.0,48.57,752.1
4074,170,18,21.12,99.49,52.81,753.6
4075,170,19,20.96,95.29,55.18,754.7
4076,170,20,20.22,94.43,52.93,763.3
4077,170,21,21.01,87.77,50.22,697.3
4078,170,22,22.0,83.53,49.15,619.2
4079,170,23,23.04,77.91,47.42,601.1
4080,171,0,24.94,73.16,48.43,515.0
4081,171,1,26.55,69.79,48.31,504.4
4082,171,2,27.57,63.78,43.3,503.6
4083,171,3,28.22,66.32,43.12,518.8
4084,171,4,29.42,65.66,41.8,487.2
4085,171,5,29.74,69.57,41.2,484.1
4086,171,6,29.41,67.95,41.3,499.8
4087,171,7,28.45,66.31,43.55,475.0
4088,171,8,28.03,72.83,45.4,514.7
4089,171,9,27.97,72.61,43.89,541.2
4090,171,10,28.37,74.61,44.15,550.3
4091,171,11,27.27,79.95,43.83,584.6
4092,171,12,25.72,79.46,41.23,613.1
4093,171,13,24.06,85.34,42.14,664.9
4094,171,14,23.46,90.31,46.88,682.9
4095,171,15,21.76,96.67,44.0,713.2
4096,171,16,21.59,100.0,44.67,715.6
4097,171,17,21.69,100.0,45.02,705.4
4098,171,18,21.77,100.0,45.8,718.4
4099,171,19,21.74,,43.74,695.1
4100,171,20,22.4,100.0,40.67,709.2
4101,171,21,23.05,94.77,37.73,707.0
4102,171,22,23.41,86.59,40.23,662.5
4103,171,23,,84.48,37.63,641.4
4104,172,0,26.0,85.1,36.09,592.3
4105,172,1,27.31,80.86,39.8,525.0
4106,172,2,26.91,79.34,37.42,490.4
4107,172,3,28.48,69.09,37.47,474.4
4108,172,4,29.81,64.9,39.06,477.1
4109,172,5,30.04,57.68,40.56,474.2
4110,172,6,30.31,60.09,37.44,496.8
4111,172,7,30.27,56.18,36.12,476.3
4112,172,8,29.36,54.59,37.23,482.5
4113,172,9,28.9,59.61,41.75,547.1
4114,172,10,27.53,66.68,40.7,521.2
4115,172,11,26.24,70.11,40.49,544.0
4116,172,12,25.8,76.01,42.3,
4117,172,13,25.17,81.56,44.42,589.6
4118,172,14,23.69,84.38,46.48,616.1
4119,172,15,,84.13,45.24,664.7
4120,172,16,21.49,88.54,44.63,695.3
4121,172,17,,91.95,45.4,678.0
4122,172,18,20.89,94.98,47.96,675.1
4123,172,19,21.3,94.93,47.0,679.7
4124,172,20,22.1,89.38,46.28,693.6
4125,172,21,22.65,89.01,43.35,738.8
4126,172,22,23.95,85.58,46.22,725.3
4127,172,23,24.64,80.23,,663.1
4128,173,0,25.49,75.38,45.9,626.6
4129,173,1,26.0,69.45,44.35,597.8
4130,173,2,27.54,68.76,43.02,
4131,173,3,27.93,61.3,38.69,539.9
4132,173,4,28.78,56.35,,461.9
4133,173,5,29.14,54.57,35.99,470.5
4134,173,6,28.74,59.64,36.01,458.0
4135,173,7,28.41,63.37,36.54,464.2
4136,173,8,28.84,59.61,34.38,517.3
4137,173,9,28.28,66.33,33.4,503.0
4138,173,10,26.91,73.24,36.69,537.9
4139,173,11,26.16,72.63,41.23,588.3
4140,173,12,,68.74,40.75,622.1
4141,173,13,25.79,73.12,43.01,610.7
4142,173,14,24.65,80.75,44.1,677.7
4143,173,15,23.34,88.78,44.42,695.8
4144,173,16,23.22,88.11,48.53,701.2
4145,173,17,21.6,94.78,47.45,706.9
4146,173,18,21.46,87.89,49.63,703.9
4147,173,19,22.54,86.44,49.61,673.5
4148,173,20,22.63,83.96,48.52,672.9
4149,173,21,22.22,85.41,50.03,644.5
4150,173,22,22.87,86.11,48.96,643.4
4151,173,23,24.62,84.79,47.01,630.8
4152,174,0,25.74,76.02,48.03,641.2
4153,174,1,26.24,74.46,48.58,599.5
4154,174,2,26.85,71.82,48.94,546.6
4155,174,3,27.45,63.03,39.12,484.8
4156,174,4,28.37,54.44,39.04,525.8
4157,174,5,29.48,56.79,38.68,526.5
4158,174,6,30.04,56.0,38.09,499.3
4159,174,7,29.95,52.95,39.09,543.4
4160,174,8,28.68,54.53,39.57,580.9
4161,174,9,27.36,58.7,41.1,554.0
4162,174,10,26.91,62.02,40.85,554.6
4163,174,11,25.3,61.42,44.36,578.5
4164,174,12,24.32,71.89,46.25,581.7
4165,174,13,23.58,78.92,47.57,613.5
4166,174,14,22.14,81.28,48.69,663.1
4167,174,15,,83.39,50.99,653.4
4168,174,16,20.55,86.86,52.66,684.8
4169,174,17,20.6,84.83,51.73,729.0
4170,174,18,21.11,86.59,52.86,741.3
4171,174,19,21.54,82.21,51.99,732.3
4172,174,20,21.9,81.07,54.4,701.2
4173,174,21,22.09,75.71,54.66,703.4
4174,174,22,22.4,70.13,51.18,646.3
4175,174,23,23.23,72.61,53.74,625.5
4176,175,0,24.62,69.33,47.0,595.8
4177,175,1,25.9,66.42,46.31,593.4
4178,175,2,,56.99,42.99,546.1
4179,175,3,26.5,53.0,45.19,507.7
4180,175,4,28.0,53.01,44.01,458.5
4181,175,5,28.53,,41.03,462.9
4182,175,6,,46.39,39.62,451.1
4183,175,7,29.24,,37.71,437.7
4184,175,8,28.75,52.39,37.08,437.1
4185,175,9,28.23,59.38,36.74,478.1
4186,175,10,27.51,60.72,35.84,480.5
4187,175,11,26.25,58.02,37.28,492.6
4188,175,12,24.79,60.06,38.99,557.0
4189,175,13,24.85,62.02,37.85,589.9
4190,175,14,24.19,69.44,35.53,648.3
4191,175,15,23.52,65.52,37.33,665.4
4192,175,16,22.88,68.53,39.29,686.7
4193,175,17,21.69,76.18,41.26,704.5
4194,175,18,22.06,77.85,42.46,744.3
4195,175,19,21.54,81.02,45.31,768.5
4196,175,20,21.98,75.14,46.45,776.7
4197,175,21,21.68,69.01,50.55,730.3
4198,175,22,21.56,71.71,54.83,673.1
4199,175,23,22.95,69.2,48.74,660.4
4200,176,0,23.76,66.28,42.21,658.5
4201,176,1,24.02,59.58,40.6,646.8
4202,176,2,25.63,57.13,40.15,605.6
4203,176,3,27.76,51.31,38.61,588.1
4204,176,4,29.07,53.53,38.89,575.7
4205,176,5,29.19,60.69,37.36,554.5
4206,176,6,29.23,61.07,35.36,543.6
4207,176,7,29.46,58.99,34.12,539.5
4208,176,8,29.47,52.52,33.95,522.4
4209,176,9,28.42,50.42,36.17,
4210,176,10,27.45,59.3,35.75,524.7
4211,176,11,26.51,60.24,35.99,514.8
4212,176,12,25.62,63.73,38.08,556.3
4213,176,13,24.35,70.34,38.53,591.6
4214,176,14,23.21,78.83,41.59,644.2
4215,176,15,22.99,81.18,40.23,701.6
4216,176,16,22.75,82.27,38.46,750.0
4217,176,17,22.3,84.06,39.57,789.1
4218,176,18,22.75,82.72,40.55,761.9
4219,176,19,22.29,80.73,38.62,714.3
4220,176,20,23.23,80.89,41.03,724.3
4221,176,21,23.75,79.27,44.07,735.3
4222,176,22,25.85,82.68,41.45,740.2
4223,176,23,25.6,79.7,43.09,709.8
4224,177,0,25.91,78.52,36.67,615.5
4225,177,1,26.92,70.34,37.69,589.6
4226,177,2,27.85,67.72,34.71,569.8
4227,177,3,29.43,61.75,35.73,570.2
4228,177,4,29.36,60.19,32.88,576.9
4229,177,5,29.98,60.29,32.27,573.8
4230,177,6,30.42,59.26,30.46,539.9
4231,177,7,30.29,66.39,30.27,
4232,177,8,29.07,70.76,34.47,527.5
4233,177,9,28.96,74.92,34.64,520.3
4234,177,10,28.46,78.35,39.49,579.4
4235,177,11,27.44,85.23,39.08,558.0
4236,177,12,26.17,82.39,42.62,603.0
4237,177,13,24.95,88.77,39.68,639.7
4238,177,14,23.68,87.49,39.74,660.2
4239,177,15,22.98,87.57,39.25,660.0
4240,177,16,22.13,90.66,42.84,629.2
4241,177,17,21.12,94.79,43.2,637.2
4242,177,18,20.4,90.45,38.75,638.2
4243,177,19,20.21,87.59,36.03,672.1
4244,177,20,20.84,85.85,33.9,645.1
4245,177,21,21.53,82.39,35.6,644.1
4246,177,22,22.53,81.46,36.62,590.9
4247,177,23,23.77,87.5,35.09,582.2
4248,178,0,24.46,83.06,33.06,500.4
4249,178,1,26.26,75.22,33.65,534.5
4250,178,2,26.98,66.43,30.46,
4251,178,3,27.52,61.68,30.79,413.3
4252,178,4,28.39,56.0,31.03,389.3
4253,178,5,27.81,55.82,30.12,380.0
4254,178,6,27.69,,30.87,380.0
4255,178,7,28.23,55.16,31.21,380.0
4256,178,8,27.01,62.44,32.58,
4257,178,9,27.15,61.74,30.42,396.7
4258,178,10,27.13,63.99,32.63,408.0
4259,178,11,25.88,69.11,35.66,474.9
4260,178,12,24.94,75.08,37.14,547.7
4261,178,13,24.4,81.95,39.14,577.8
4262,178,14,23.03,85.64,39.54,611.9
4263,178,15,22.55,90.68,41.86,613.4
4264,178,16,21.42,89.61,42.19,642.5
4265,178,17,20.73,92.82,39.88,666.9
4266,178,18,20.19,94.79,41.52,670.4
4267,178,19,20.58,97.38,37.82,681.1
4268,178,20,21.58,89.07,38.04,679.6
4269,178,21,22.03,82.97,36.63,635.3
4270,178,22,22.17,81.78,34.98,645.1
4271,178,23,22.67,69.42,34.51,610.6
4272,179,0,24.08,67.27,32.16,621.9
4273,179,1,26.14,66.62,32.37,595.5
4274,179,2,27.19,60.93,31.63,609.2
4275,179,3,27.7,56.44,29.64,600.7
4276,179,4,28.66,50.9,31.88,571.9
4277,179,5,28.81,48.28,31.79,527.8
4278,179,6,28.68,46.86,32.79,496.9
4279,179,7,28.04,46.0,35.51,
4280,179,8,28.42,46.13,38.21,518.2
4281,179,9,26.43,48.7,39.27,516.5
4282,179,10,26.19,51.94,38.71,559.3
4283,179,11,25.07,62.14,36.17,583.5
4284,179,12,23.93,65.01,37.33,630.6
4285,179,13,23.86,70.21,40.25,630.0
4286,179,14,22.47,72.22,41.42,681.3
4287,179,15,21.32,73.87,34.84,712.7
4288,179,16,20.69,71.63,37.44,754.7
4289,179,17,20.58,69.46,,780.7
4290,179,18,20.24,67.83,39.09,770.1
4291,179,19,19.65,69.6,40.84,751.6
4292,179,20,19.82,72.79,41.41,
4293,179,21,21.34,65.94,39.03,736.0
4294,179,22,22.28,62.61,40.54,719.3
4295,179,23,23.52,56.35,36.6,669.1
4296,180,0,24.42,53.44,35.3,582.9
4297,180,1,25.14,54.43,33.83,520.8
4298,180,2,27.03,50.54,31.14,506.4
4299,180,3,27.66,48.38,31.02,501.2
4300,180,4,28.01,51.34,33.03,491.5
4301,180,5,28.95,51.55,34.88,506.0
4302,180,6,28.61,48.89,35.72,505.5
4303,180,7,28.16,50.27,31.9,483.4
4304,180,8,27.81,49.56,29.46,507.4
4305,180,9,27.21,53.75,30.54,526.1
4306,180,10,26.54,,31.36,532.0
4307,180,11,26.61,58.35,31.4,571.0
4308,180,12,25.53,63.33,36.41,600.8
4309,180,13,23.1,67.31,37.41,613.6
4310,180,14,22.37,72.99,39.23,637.8
4311,180,15,21.59,78.78,41.71,698.3
4312,180,16,20.99,82.46,41.97,746.9
4313,180,17,20.73,82.75,47.1,754.2
4314,180,18,20.56,85.91,44.43,751.0
4315,180,19,20.66,82.32,42.44,703.4
4316,180,20,21.36,76.76,39.7,733.3
4317,180,21,21.66,65.17,41.96,732.7
4318,180,22,22.02,63.35,42.22,716.5
4319,180,23,24.59,58.6,39.55,619.2
4320,181,0,25.04,57.39,36.33,588.0
4321,181,1,26.02,48.74,37.83,552.5
4322,181,2,26.14,44.91,37.1,540.1
4323,181,3,27.1,44.96,38.58,501.0
4324,181,4,27.31,40.86,37.08,475.2
4325,181,5,27.62,42.16,37.05,478.8
4326,181,6,28.43,41.22,36.82,453.2
4327,181,7,28.54,42.93,35.03,444.0
4328,181,8,28.39,47.36,34.65,463.8
4329,181,9,26.78,53.4,32.5,518.2
4330,181,10,26.98,57.14,34.18,559.8
4331,181,11,25.33,58.6,36.45,609.6
4332,181,12,25.1,,39.12,633.2
4333,181,13,24.45,68.08,40.98,693.6
4334,181,14,23.58,68.97,41.09,666.7
